ItemID,Category,Sub Category,Commodity,Item,Commodity Detail
200755,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-200755,M&R - Supplies
203368,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-203368,M&R - Supplies
202650,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-202650,M&R - Supplies
200765,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-200765,M&R - Supplies
200899,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-200899,M&R - Supplies
199486,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-199486,M&R - Supplies
203385,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-203385,M&R - Supplies
200900,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-200900,M&R - Supplies
200902,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-200902,M&R - Supplies
203389,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-203389,M&R - Supplies
200754,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-200754,M&R - Supplies
198019,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-198019,M&R - Supplies
203370,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-203370,M&R - Supplies
198516,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-198516,M&R - Supplies
199405,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-199405,M&R - Supplies
202281,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-202281,M&R - Supplies
198099,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-198099,M&R - Supplies
203380,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-203380,M&R - Supplies
199243,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-199243,M&R - Supplies
199692,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-199692,M&R - Supplies
198022,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-198022,M&R - Supplies
199513,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-199513,M&R - Supplies
199973,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-199973,M&R - Supplies
199487,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-199487,M&R - Supplies
203222,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-203222,M&R - Supplies
203221,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-203221,M&R - Supplies
198640,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-198640,M&R - Supplies
199498,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-199498,M&R - Supplies
203392,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-203392,M&R - Supplies
198046,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-198046,M&R - Supplies
199358,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-199358,M&R - Supplies
202093,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-202093,M&R - Supplies
203171,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-203171,M&R - Supplies
199406,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-199406,M&R - Supplies
199407,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-199407,M&R - Supplies
200903,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-200903,M&R - Supplies
200904,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-200904,M&R - Supplies
200905,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-200905,M&R - Supplies
203383,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-203383,M&R - Supplies
202016,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-202016,M&R - Supplies
203565,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-203565,M&R - Supplies
203566,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-203566,M&R - Supplies
203568,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-203568,M&R - Supplies
203567,Indirect,Indirect Goods & Services,Maintenance & Repair,Maintenance & Repair-203567,M&R - Supplies
204001,Indirect,Indirect Goods & Services,Misc,Misc-204001,Misc - Other
203987,Indirect,Indirect Goods & Services,Misc,Misc-203987,Misc - Other
204045,Indirect,Indirect Goods & Services,Misc,Misc-204045,Misc - Other
204017,Indirect,Indirect Goods & Services,Misc,Misc-204017,Misc - Other
204015,Indirect,Indirect Goods & Services,Misc,Misc-204015,Misc - Other
204039,Indirect,Indirect Goods & Services,Misc,Misc-204039,Misc - Other
204030,Indirect,Indirect Goods & Services,Misc,Misc-204030,Misc - Other
204013,Indirect,Indirect Goods & Services,Misc,Misc-204013,Misc - Other
204005,Indirect,Indirect Goods & Services,Misc,Misc-204005,Misc - Other
203979,Indirect,Indirect Goods & Services,Misc,Misc-203979,Misc - Other
204004,Indirect,Indirect Goods & Services,Misc,Misc-204004,Misc - Other
203989,Indirect,Indirect Goods & Services,Misc,Misc-203989,Misc - Other
203985,Indirect,Indirect Goods & Services,Misc,Misc-203985,Misc - Other
203976,Indirect,Indirect Goods & Services,Misc,Misc-203976,Misc - Other
203980,Indirect,Indirect Goods & Services,Misc,Misc-203980,Misc - Other
204047,Indirect,Indirect Goods & Services,Misc,Misc-204047,Misc - Other
204037,Indirect,Indirect Goods & Services,Misc,Misc-204037,Misc - Other
204018,Indirect,Indirect Goods & Services,Misc,Misc-204018,Misc - Other
204044,Indirect,Indirect Goods & Services,Misc,Misc-204044,Misc - Other
204041,Indirect,Indirect Goods & Services,Misc,Misc-204041,Misc - Other
203997,Indirect,Indirect Goods & Services,Misc,Misc-203997,Misc - Other
203992,Indirect,Indirect Goods & Services,Misc,Misc-203992,Misc - Other
203975,Indirect,Indirect Goods & Services,Misc,Misc-203975,Misc - Other
203988,Indirect,Indirect Goods & Services,Misc,Misc-203988,Misc - Other
204026,Indirect,Indirect Goods & Services,Misc,Misc-204026,Misc - Other
204009,Indirect,Indirect Goods & Services,Misc,Misc-204009,Misc - Other
203981,Indirect,Indirect Goods & Services,Misc,Misc-203981,Misc - Other
198295,Indirect,Indirect Goods & Services,Misc,Misc-198295,Misc - Other
203970,Indirect,Indirect Goods & Services,Misc,Misc-203970,Misc - Other
204038,Indirect,Indirect Goods & Services,Misc,Misc-204038,Misc - Other
204022,Indirect,Indirect Goods & Services,Misc,Misc-204022,Misc - Other
204019,Indirect,Indirect Goods & Services,Misc,Misc-204019,Misc - Other
204034,Indirect,Indirect Goods & Services,Misc,Misc-204034,Misc - Other
204052,Indirect,Indirect Goods & Services,Misc,Misc-204052,Misc - Other
204032,Indirect,Indirect Goods & Services,Misc,Misc-204032,Misc - Other
204046,Indirect,Indirect Goods & Services,Misc,Misc-204046,Misc - Other
203986,Indirect,Indirect Goods & Services,Misc,Misc-203986,Misc - Other
204024,Indirect,Indirect Goods & Services,Misc,Misc-204024,Misc - Other
204016,Indirect,Indirect Goods & Services,Misc,Misc-204016,Misc - Other
204008,Indirect,Indirect Goods & Services,Misc,Misc-204008,Misc - Other
203983,Indirect,Indirect Goods & Services,Misc,Misc-203983,Misc - Other
203969,Indirect,Indirect Goods & Services,Misc,Misc-203969,Misc - Other
203977,Indirect,Indirect Goods & Services,Misc,Misc-203977,Misc - Other
204028,Indirect,Indirect Goods & Services,Misc,Misc-204028,Misc - Other
204029,Indirect,Indirect Goods & Services,Misc,Misc-204029,Misc - Other
204048,Indirect,Indirect Goods & Services,Misc,Misc-204048,Misc - Other
203974,Indirect,Indirect Goods & Services,Misc,Misc-203974,Misc - Other
203982,Indirect,Indirect Goods & Services,Misc,Misc-203982,Misc - Other
200924,Indirect,Indirect Goods & Services,Misc,Misc-200924,Misc - Other
203972,Indirect,Indirect Goods & Services,Misc,Misc-203972,Misc - Other
204031,Indirect,Indirect Goods & Services,Misc,Misc-204031,Misc - Other
204006,Indirect,Indirect Goods & Services,Misc,Misc-204006,Misc - Other
204040,Indirect,Indirect Goods & Services,Misc,Misc-204040,Misc - Other
204012,Indirect,Indirect Goods & Services,Misc,Misc-204012,Misc - Other
204007,Indirect,Indirect Goods & Services,Misc,Misc-204007,Misc - Other
204014,Indirect,Indirect Goods & Services,Misc,Misc-204014,Misc - Other
203993,Indirect,Indirect Goods & Services,Misc,Misc-203993,Misc - Other
204020,Indirect,Indirect Goods & Services,Misc,Misc-204020,Misc - Other
204049,Indirect,Indirect Goods & Services,Misc,Misc-204049,Misc - Other
203968,Indirect,Indirect Goods & Services,Misc,Misc-203968,Misc - Other
204050,Indirect,Indirect Goods & Services,Misc,Misc-204050,Misc - Other
203991,Indirect,Indirect Goods & Services,Misc,Misc-203991,Misc - Other
204021,Indirect,Indirect Goods & Services,Misc,Misc-204021,Misc - Other
203998,Indirect,Indirect Goods & Services,Misc,Misc-203998,Misc - Other
204010,Indirect,Indirect Goods & Services,Misc,Misc-204010,Misc - Other
203990,Indirect,Indirect Goods & Services,Misc,Misc-203990,Misc - Other
203984,Indirect,Indirect Goods & Services,Misc,Misc-203984,Misc - Other
204003,Indirect,Indirect Goods & Services,Misc,Misc-204003,Misc - Other
204027,Indirect,Indirect Goods & Services,Misc,Misc-204027,Misc - Other
204011,Indirect,Indirect Goods & Services,Misc,Misc-204011,Misc - Other
203978,Indirect,Indirect Goods & Services,Misc,Misc-203978,Misc - Other
203971,Indirect,Indirect Goods & Services,Misc,Misc-203971,Misc - Other
204025,Indirect,Indirect Goods & Services,Misc,Misc-204025,Misc - Other
202120,Indirect,Indirect Goods & Services,Misc,Misc-202120,Misc - Other
204023,Indirect,Indirect Goods & Services,Misc,Misc-204023,Misc - Other
204036,Indirect,Indirect Goods & Services,Misc,Misc-204036,Misc - Other
204051,Indirect,Indirect Goods & Services,Misc,Misc-204051,Misc - Other
204035,Indirect,Indirect Goods & Services,Misc,Misc-204035,Misc - Other
203994,Indirect,Indirect Goods & Services,Misc,Misc-203994,Misc - Other
204002,Indirect,Indirect Goods & Services,Misc,Misc-204002,Misc - Other
204053,Indirect,Indirect Goods & Services,Misc,Misc-204053,Misc - Other
204033,Indirect,Indirect Goods & Services,Misc,Misc-204033,Misc - Other
204043,Indirect,Indirect Goods & Services,Misc,Misc-204043,Misc - Other
204042,Indirect,Indirect Goods & Services,Misc,Misc-204042,Misc - Other
203973,Indirect,Indirect Goods & Services,Misc,Misc-203973,Misc - Other
196653,Indirect,Indirect Goods & Services,Misc,Misc-196653,Misc - Other
196714,Indirect,Indirect Goods & Services,Misc,Misc-196714,Misc - Other
196716,Indirect,Indirect Goods & Services,Misc,Misc-196716,Misc - Other
196315,Indirect,Indirect Goods & Services,Misc,Misc-196315,Misc - Other
196715,Indirect,Indirect Goods & Services,Misc,Misc-196715,Misc - Other
199742,Indirect,Indirect Goods & Services,Print,Print-199742,Print - Print
201656,Indirect,Indirect Goods & Services,Print,Print-201656,Print - Print
199474,Indirect,Indirect Goods & Services,Print,Print-199474,Print - Print
203918,Indirect,Indirect Goods & Services,Print,Print-203918,Print - Print
201691,Indirect,Indirect Goods & Services,Print,Print-201691,Print - Print
203920,Indirect,Indirect Goods & Services,Print,Print-203920,Print - Print
200173,Indirect,Indirect Goods & Services,Print,Print-200173,Print - Print
201514,Indirect,Indirect Goods & Services,Print,Print-201514,Print - Print
200967,Indirect,Indirect Goods & Services,Print,Print-200967,Print - Print
200353,Indirect,Indirect Goods & Services,Print,Print-200353,Print - Print
200815,Indirect,Indirect Goods & Services,Print,Print-200815,Print - Print
202846,Indirect,Indirect Goods & Services,Print,Print-202846,Print - Print
198076,Indirect,Indirect Goods & Services,Print,Print-198076,Print - Print
199665,Indirect,Indirect Goods & Services,Print,Print-199665,Print - Print
198267,Indirect,Indirect Goods & Services,Print,Print-198267,Print - Print
198243,Indirect,Indirect Goods & Services,Print,Print-198243,Print - Print
199654,Indirect,Indirect Goods & Services,Print,Print-199654,Print - Print
199523,Indirect,Indirect Goods & Services,Print,Print-199523,Print - Print
200174,Indirect,Indirect Goods & Services,Print,Print-200174,Print - Print
200317,Indirect,Indirect Goods & Services,Print,Print-200317,Print - Print
202918,Indirect,Indirect Goods & Services,Print,Print-202918,Print - Print
202424,Indirect,Indirect Goods & Services,Print,Print-202424,Print - Print
200799,Indirect,Indirect Goods & Services,Print,Print-200799,Print - Print
200997,Indirect,Indirect Goods & Services,Print,Print-200997,Print - Print
199805,Indirect,Indirect Goods & Services,Print,Print-199805,Print - Print
198231,Indirect,Indirect Goods & Services,Print,Print-198231,Print - Print
202303,Indirect,Indirect Goods & Services,Print,Print-202303,Print - Print
201469,Indirect,Indirect Goods & Services,Print,Print-201469,Print - Print
199655,Indirect,Indirect Goods & Services,Print,Print-199655,Print - Print
202237,Indirect,Indirect Goods & Services,Print,Print-202237,Print - Print
