VendorID,Vendor City,Vendor State,Vendor Postal Code,Vendor Country/Region,Total Spend,Tier,Vendor Name
2064,New Baltimore,MD,21201,US,$685 ,9,Lazoodox Inc.
535,Unknown,IN,46077,US,$674 ,9,Zathvivahex Corporation
2566,Unknown,PA,Unknown,US,$670 ,9,Goldnix Incorporated
2974,Concord,CA,94520,US,$668 ,9,Betaphase Incorporated
1317,Columbia,PA,17512,US,$660 ,9,Flexcom LLC
2123,Warrenville,IL,60555,US,$659 ,9,Sonplex Inc.
104,Unknown,PA,Unknown,US,$658 ,9,Zottrax LLC
1587,Unknown,IN,Unknown,US,$650 ,9,Lamace Inc.
3015,Unknown,OK,73140,US,$644 ,9,Dingzone LLC
1285,Commerce city,CO,80022,US,$638 ,9,Zoomdax Inc.
2992,Unknown,MI,49201,US,$634 ,9,Villala Inc.
1509,Unknown,CA,92154,US,$628 ,9,Betazumnix Inc.
911,Ensenada,Unknown,Unknown,MX,$626 ,9,Techifan Inc.
1306,Stockton,CA,Unknown,US,$620 ,9,Zathmedia Incorporated
2598,Mexico,Unknown,11950,MX,$619 ,9,X-zoomcity Inc.
2395,Unknown,GA,30040,US,$618 ,9,Ganjain LLC
1187,Comstock Park,MI,49321,US,$616 ,9,Tranholdings Incorporated
375,Unknown,PA,17522,US,$608 ,9,Drillla LLC
2492,Unknown,MS,39236,US,$600 ,9,Vaiaquote Inc.
2055,Unknown,FL,32812,US,$600 ,9,Biozim Inc.
1818,Unknown,TX,76107,US,$600 ,9,Toughtam Incorporated
1985,Unknown,NJ,Unknown,US,$600 ,9,Dripplex Corporation
1794,Rockville,MD,20850,US,$597 ,10,Unoing LLC
1801,Unknown,Unknown,Unknown,MX,$594 ,10,Matunotech Corporation
2406,Florence,SC,29505,US,$582 ,10,damstreet Inc.
2349,Unknown,Unknown,2140,MX,$576 ,10,Groovecon Corporation
2692,Santa Anna,CA,Unknown,US,$565 ,10,Planetcane Incorporated
1654,Unknown,CA,92154,US,$559 ,10,Blackstrip Inc.
147,Unknown,Unknown,Unknown,MX,$557 ,10,Whitezim Corporation
1216,Ensenada,Unknown,Unknown,MX,$554 ,10,zimcom Incorporated
1711,Unknown,Unknown,Unknown,MX,$542 ,10,Intechi Corporation
1309,Unknown,Unknown,2140,MX,$541 ,10,Daltothow LLC
2160,Unknown,CA,2115,MX,$539 ,10,Faxlux LLC
2879,Unknown,AL,36526,US,$526 ,10,Statcan Corporation
2114,Unknown,Unknown,2140,MX,$522 ,10,Zamlamfase Incorporated
2364,Unknown,Unknown,2140,US,$520 ,10,Dantex Incorporated
461,Randolph,MA,Unknown,US,$514 ,10,Kinholdings Inc.
351,Ensenada,Unknown,Unknown,MX,$505 ,10,Kaydomplex Corporation
321,Providence,RI,Unknown,US,$500 ,10,Ice-core Corporation
839,Lima,NY,14485,US,$500 ,10,planetron Corporation
1346,Unknown,IL,60693,US,$500 ,10,Tough-quote Inc.
733,Dayton,OH,45439,US,$498 ,10,Techicity Incorporated
2554,Englewood,CO,Unknown,US,$491 ,10,Flexdexon Incorporated
2977,Unknown,IL,60423,US,$490 ,10,Indigolane LLC
2405,Unknown,WA,98155,US,$485 ,10,Aptaxon Inc.
2050,Brandon,MS,39047,US,$482 ,10,Drillcode Corporation
2955,Unknown,Unknown,21140,US,$480 ,10,D-find Inc.
2384,Unknown,Unknown,2140,MX,$478 ,10,Blackphase LLC
860,Ensenada,Unknown,Unknown,MX,$472 ,10,Ontomedia LLC
977,Unknown,CA,92154,US,$463 ,10,Subis LLC
2921,Glendale,AZ,85304,US,$453 ,10,Plusbase Corporation
1681,Ensenada,Unknown,Unknown,MX,$451 ,10,Tamcore Inc.
1809,Madison,WI,53703,US,$450 ,10,Zimdex Corporation
1046,Midlothian,VA,23112,US,$450 ,10,Qvoapfind LLC
1954,Unknown,CO,80465,US,$445 ,10,Dingsanhow LLC
1070,Unknown,CO,80909,US,$441 ,10,Streetkix Corporation
1036,Unknown,IL,60693,US,$435 ,10,Technocon Corporation
1676,Unknown,CA,92154,US,$434 ,10,Ganzcone Incorporated
3023,Rochester,NY,Unknown,US,$431 ,10,spantouch LLC
2818,Unknown,Unknown,Unknown,MX,$428 ,10,Sumla Inc.
1999,Lewisville,TX,75067,US,$421 ,10,Trisvolkix Incorporated
1307,Unknown,Unknown,2140,MX,$420 ,10,Mathex Corporation
1691,Unknown,CA,92154,US,$415 ,10,Inching LLC
2172,Unknown,Unknown,2140,MX,$414 ,10,Fasedox Inc.
2866,Unknown,FL,34243,US,$413 ,10,xx-drill Inc.
1382,Ensenada,Unknown,,MX,$412 ,10,Freshcone Inc.
1171,Ensenada,Unknown,Unknown,MX,$408 ,10,Yearstreet LLC
2219,Unknown,NC,28226,US,$405 ,10,Scottechnology Corporation
2112,Granite city,IL,62040,US,$401 ,10,Scothouse LLC
2381,Fairmont,WV,26554,US,$400 ,10,Labtom Incorporated
2749,Warrenville,IL,60555,US,$398 ,10,Zamelectrics Inc.
1605,Ensenada,Unknown,Unknown,MX,$391 ,10,Islab Incorporated
1487,Unknown,FL,33907,US,$389 ,10,Sunplus Corporation
1693,Unknown,Unknown,,MX,$381 ,10,Howsiltax LLC
2690,Ensenada,Unknown,Unknown,MX,$378 ,10,Tonity LLC
1289,Unknown,Unknown,2140,MX,$375 ,10,zaptechno Incorporated
1367,Bridgewater,MA,Unknown,US,$375 ,10,Kinzoom Incorporated
1189,Unknown,TN,37416,US,$373 ,10,Freshcane Corporation
611,Unknown,Unknown,2140,MX,$371 ,10,San-house Incorporated
850,Unknown,Unknown,,MX,$370 ,10,freecon Inc.
2166,Unknown,IL,60614,US,$370 ,10,Linefase LLC
554,Unknown,NJ,Unknown,US,$369 ,10,Gold-plus Inc.
1544,Mooers,NY,12958,US,$356 ,10,Tresway Incorporated
2559,Unknown,MI,48154,US,$354 ,10,Treetex LLC
1746,Unknown,Unknown,2140,MX,$352 ,10,Singlecan LLC
338,Unknown,Unknown,Unknown,MX,$350 ,10,Zimtechi LLC
2719,Long Beach,CA,90815,US,$344 ,10,Tindindax LLC
2302,Unknown,CA,94103,US,$342 ,10,Hatfix Corporation
609,Unknown,CA,93901,US,$340 ,10,Techiware Incorporated
782,Unknown,FL,Unknown,US,$338 ,10,Gogotexon Incorporated
2508,Ensenada,Unknown,Unknown,MX,$321 ,10,Basezadom Corporation
2890,Unknown,IL,Unknown,US,$320 ,10,Unalux LLC
3018,Unknown,PA,18701,US,$318 ,10,Overhigh LLC
2484,Unknown,Unknown,,MX,$316 ,10,zot-bam Corporation
880,Unknown,Unknown,22435,MX,$309 ,10,zaammedia Inc.
1268,Unknown,Unknown,89410,US,$306 ,10,Whitehouse Corporation
2234,Unknown,CA,92154,US,$304 ,10,Lotelectrics Inc.
1882,Unknown,Unknown,2140,MX,$302 ,10,ventobase LLC
3021,Boston,MA,Unknown,US,$300 ,10,Fixholding Inc.
2203,Unknown,WV,25304,US,$300 ,10,konk-tom Corporation
1511,Unknown,MO,63105,US,$300 ,10,Zoocane Corporation
2572,San Jose,CA,95136,US,$294 ,10,Lexicane Corporation
2232,Petersburg,FL,33705,US,$293 ,10,sonjob Inc.
2886,Thomasville,NC,27361,US,$291 ,10,Caneace Corporation
1690,Ensenada,Unknown,Unknown,MX,$291 ,10,Vilahouse Corporation
2995,Unknown,MN,56701,US,$285 ,10,Lamtexon Incorporated
1140,Unknown,Unknown,2140,US,$284 ,10,O-lam LLC
3020,Unknown,MI,48501,US,$270 ,10,Unolax Incorporated
2965,Unknown,TX,Unknown,US,$268 ,10,Solhatzoom Inc.
2035,Lafayette,IN,47904,US,$266 ,10,qvocon Inc.
2334,Unknown,PA,19038,US,$264 ,10,goldencorporation Inc.
2205,Hamilton,OH,45013,US,$263 ,10,Citytaxon Incorporated
2614,Unknown,GA,31602,US,$261 ,10,Fax-lex Corporation
1488,Unknown,WI,53051,US,$260 ,10,Move-texon Incorporated
1606,Los Angeles,CA,Unknown,US,$260 ,10,Lamvolzap Incorporated
1362,Unknown,Unknown,Unknown,MX,$252 ,10,Goodbam Incorporated
1629,Sacramento,CA,Unknown,US,$250 ,10,Planetcare Incorporated
2014,Wyoming,MI,49548,US,$250 ,10,Zapway Inc.
1098,Northbrook,IL,60062,US,$250 ,10,Sumtex Corporation
2084,Unknown,IL,60143,US,$250 ,10,Volkeycane Corporation
707,Unknown,ND,58102,US,$250 ,10,Hottom Inc.
1586,Unknown,WA,98072,US,$249 ,10,Sildexon Corporation
1149,Unknown,CA,92154,US,$247 ,10,Techhouse Inc.
2171,Unknown,Unknown,2140,MX,$240 ,10,doubleelectrics Incorporated
2957,Unknown,Unknown,21140,US,$240 ,10,Dontouch Inc.
2954,Unknown,Unknown,21140,US,$240 ,10,Stantech LLC
2956,Unknown,Unknown,,US,$240 ,10,biggreen Corporation
2953,Unknown,Unknown,,US,$240 ,10,ontokix LLC
2952,Unknown,Unknown,,US,$240 ,10,Transity Incorporated
2951,Unknown,Unknown,,US,$240 ,10,Hex-find LLC
2958,Unknown,Unknown,21140,MX,$240 ,10,Blackice Inc.
1240,Unknown,NE,68116,US,$239 ,10,movetom Incorporated
2269,Unknown,Unknown,2140,MX,$238 ,10,Sun-ing Incorporated
2717,Unknown,Unknown,2140,US,$238 ,10,icedom Incorporated
87,Ensenada,Unknown,Unknown,MX,$230 ,10,Runlax LLC
2787,Unknown,WI,54601,US,$224 ,10,Antais Inc.
2444,Ensenada,Unknown,Unknown,MX,$221 ,10,Silex Corporation
2138,Wolcott,CT,Unknown,US,$220 ,10,Cityace Incorporated
1540,Unknown,CA,92630,US,$220 ,10,J-tam Inc.
2436,Ensenada,Unknown,Unknown,US,$220 ,10,Bigcom Inc.
1350,Ensenada,Unknown,Unknown,US,$219 ,10,Zoomtam Corporation
999,Ensenada,Unknown,,US,$215 ,10,Hotphase LLC
1087,Unknown,CA,92154,US,$214 ,10,Unojob Inc.
1067,Ensenada,Unknown,Unknown,MX,$210 ,10,Damfincom Corporation
2346,Unknown,Unknown,,MX,$210 ,10,Ranbecom LLC
1591,,Unknown,,MX,$209 ,10,O-zamtrax LLC
1900,Unknown,Unknown,22040,MX,$205 ,10,Viaron LLC
2247,Ensenada,Unknown,Unknown,MX,$201 ,10,Ronlux Incorporated
164,Unknown,Unknown,Unknown,MX,$199 ,10,Tris-holdings LLC
2402,Unknown,Unknown,2140,MX,$197 ,10,O-how Corporation
1898,Unknown,Unknown,2140,MX,$196 ,10,Planetfan Incorporated
2536,Unknown,Unknown,Unknown,MX,$196 ,10,Zapit Inc.
2115,Unknown,ID,83301,US,$194 ,10,lamcorporation Incorporated
1305,Unknown,Unknown,2140,MX,$189 ,10,Jay-fan Inc.
1927,Unknown,Unknown,2140,MX,$186 ,10,Greenholdings Incorporated
2097,Ensenada,Unknown,Unknown,MX,$185 ,10,Zimfinhow LLC
1482,Ensenada,Unknown,Unknown,US,$181 ,10,Fixmedia Corporation
1235,Unknown,IL,60143,US,$180 ,10,Condexon LLC
2930,Unknown,OH,45385,US,$178 ,10,plexlux LLC
1915,Unknown,IL,Unknown,US,$172 ,10,warefax LLC
1754,Ensenada,Unknown,Unknown,MX,$163 ,10,Latviahigh Corporation
2397,Ensenada,Unknown,Unknown,US,$156 ,10,Bigdrill Incorporated
496,Ensenada,Unknown,Unknown,MX,$153 ,10,Zimotice LLC
1226,Unknown,CA,92154,US,$151 ,10,over-dom Corporation
2243,Atlanta,GA,30339,US,$151 ,10,Zoodrill Incorporated
1988,Unknown,FL,33176,US,$151 ,10,Zamtrax Inc.
2935,Forestville,IN,46040,US,$150 ,10,Jobcity Corporation
2446,Duluth,MN,55816,US,$150 ,10,biohex Corporation
1797,Matthews,NC,28105,US,$150 ,10,Sandomcare Corporation
2317,Unknown,CA,92154,US,$148 ,10,Waremedia LLC
989,Arlington,TX,76006,US,$142 ,10,hatlax Incorporated
3007,Newington,CT,Unknown,US,$140 ,10,Isex LLC
1718,Unknown,Unknown,66620,MX,$140 ,10,Iszoom Incorporated
1945,Unknown,KS,67206,US,$135 ,10,Zenjaylab LLC
1929,Petersburg,FL,33716,US,$131 ,10,Hothigh Inc.
2292,Carrollton,TX,75006,US,$130 ,10,Tamdrill Inc.
2567,Unknown,CO,Unknown,US,$124 ,10,Zerdomlex Corporation
2817,Unknown,IN,Unknown,US,$120 ,10,Trescode Incorporated
1828,Unknown,CA,92154,US,$117 ,10,Ganzzap Incorporated
2316,Greensboro,NC,27420,US,$116 ,10,Ranzone Inc.
409,Ensenada,Unknown,Unknown,MX,$112 ,10,Betafix LLC
2539,Unknown,IL,60089,US,$112 ,10,Operantech Corporation
2329,Unknown,CA,Unknown,US,$112 ,10,Linefix Inc.
2139,Unknown,OH,45628,US,$108 ,10,Dripfan Corporation
1113,Unknown,CA,92649,US,$106 ,10,Quophase Corporation
1780,Unknown,CA,92154,US,$102 ,10,Laplanet Inc.
2144,Newark,NJ,Unknown,US,$100 ,10,Indox Incorporated
1503,Denver,CO,Unknown,US,$90 ,10,Sumzone LLC
1600,Ensenada,Unknown,Unknown,MX,$90 ,10,Sonelectrics LLC
2889,Ensenada,Unknown,Unknown,MX,$88 ,10,Saounodax Incorporated
2206,Unknown,CA,92154,US,$84 ,10,Bamtinfan LLC
1539,Unknown,Unknown,,CN,$84 ,10,Acefind LLC
1051,San Jose,CA,Unknown,US,$78 ,10,indidexon Corporation
2532,Ensenada,CA,Unknown,MX,$77 ,10,Nimware Inc.
1712,Unknown,Unknown,Unknown,MX,$76 ,10,Bluecon Inc.
903,Unknown,Unknown,2140,MX,$74 ,10,Gravebam Corporation
2506,Unknown,Unknown,Unknown,MX,$73 ,10,Geomedia Corporation
2333,Ensenada,Unknown,Unknown,MX,$65 ,10,Kan-lab Corporation
1360,Unknown,CO,80905,US,$65 ,10,reace Inc.
2507,Unknown,Unknown,Unknown,MX,$64 ,10,Zumroncane Corporation
2227,Unknown,CA,92154,US,$56 ,10,Sailzoomfax Inc.
2882,St. Charles,IL,60175,US,$55 ,10,Unolam LLC
1621,Unknown,IN,47906,US,$55 ,10,Lexi-dom Incorporated
405,Unknown,CA,92154,US,$51 ,10,Itgeobam Incorporated
2827,Ensenada,Unknown,Unknown,MX,$46 ,10,biotam Incorporated
2969,Unknown,CT,Unknown,US,$45 ,10,Iceis Incorporated
2452,Unknown,Unknown,Unknown,MX,$44 ,10,Goldelectronics Inc.
2887,Unknown,NJ,Unknown,US,$43 ,10,Randrill Inc.
2530,Ensenada,Unknown,,MX,$39 ,10,Zenzoom Inc.
1663,Denver,CO,80202,US,$38 ,10,Alphazoom Corporation
1553,Unknown,Unknown,2140,MX,$35 ,10,Tamdexon LLC
3002,Franklin Park,IL,60131,US,$34 ,10,Indigoquote LLC
2220,Plymouth,MN,55442,US,$31 ,10,volt-how Corporation
2832,Unknown,Unknown,2140,MX,$29 ,10,Y-green Incorporated
1439,Unknown,CA,92154,US,$28 ,10,Nimholding LLC
1558,Unknown,Unknown,Unknown,MX,$19 ,10,Redunicone Incorporated
1531,Unknown,Unknown,2140,MX,$19 ,10,Lablatway Incorporated
1998,Unknown,CA,92154,US,$19 ,10,Dongzim LLC
2489,Ensenada,Unknown,Unknown,MX,$18 ,10,Drilllux Inc.
348,Unknown,Unknown,2140,MX,$18 ,10,Stimla Corporation
1755,Davis,CA,95618,US,$0 ,10,Vivacode Corporation
1517,Ensenada,Unknown,Unknown,MX,$0 ,10,Goldenla Inc.
1843,Unknown,Unknown,,TW,$0 ,10,Green-planet Corporation
1341,Unknown,Unknown,22180,MX,$0 ,10,Basezap Corporation
1832,Unknown,KS,Unknown,US,$0 ,10,j-hex LLC
653,Unknown,KS,Unknown,US,$0 ,10,Rebase Inc.
2557,Unknown,CA,92154,US,($127),10,Nimhatron Incorporated
2330,Unknown,CA,92154,US,($132),10,inditax Incorporated
827,Unknown,IL,60188,US,($161),10,Linelane Incorporated
3005,Unknown,PA,Unknown,US,($755),10,Villatex Inc.
2976,Unknown,IL,60612,US,"($2,485)",10,Zoozoonix Corporation
246,Unknown,IL,60026,US,"($4,625)",10,Villataxon Inc.
25,Unknown,Unknown,22580,MX,"($21,759)",10,Physlax Incorporated
